unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
7956a798d34c7b94f9ee6794e9c97f86d8a3333d,8858b9340b14606ca28c8a12949f3f452262fd3b4209ae71de9f273d9b934499843538b29977e939f71081f958f1da760604b8b0e2a19a677fac9bfff72161dd,2017-07-30 01:30:00.000000 UTC,2017-07-30 01:45:00.000000 UTC,300,0.6,17031081700,17031081800,8,8,5.5,0.0,0.0,3.0,8.5,Cash,585 - 88805 Valley Cab Co,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0cc5276535820ee51a37b2110f7d1cbbbcbc0034,08e4c675f870d249230823ad91ae3549849d86ae58c4e85105e73aaabad9ce1c2f34a4694504034ede824f85df0867d15a1fdd5632cc197e9def7b65db18d2a2,2015-06-07 00:00:00.000000 UTC,2015-06-07 00:00:00.000000 UTC,466,0.9,17031081700,17031081800,8,8,6.05,2.0,,2.0,10.05,Credit Card,American United,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0f192a77fcbda1df14bc5c86fec6ae886486258c,e8019e838b9c8fcec2632d551a3738e6605a28179895114efd3ad705239750308229523a52d3e9e15ac3646e9ff3c97468eb05ded25f87b7af900bcdb8235992,2016-02-09 14:15:00.000000 UTC,2016-02-09 14:15:00.000000 UTC,300,0.0,17031081700,17031081800,8,8,5.0,3.0,0.0,1.0,9.0,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
f46d6707c4bc20b30184fa9838a0a45ed69c3729,f529487ccf3a5d538cd246342379d54314e90dc6c573f94a72f5c2238189c5131e12c1e493c71ccdaed6751d13f53fa1d8b51a1591c48891dc6beb3f9df3a18f,2014-02-23 00:15:00.000000 UTC,2014-02-23 00:15:00.000000 UTC,360,0.7,17031081700,17031081800,8,8,5.45,3.0,0.0,2.5,10.95,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
602aca6d8f7ac5bb1b78b79457f669c223b570d0,f9cf9cf78f6aa3000fd034b493569cffa030dfc3137c3d35c0143c1f1500298a6dfb998aa7c1330efbd27ba62202619b5248016ae00599821b78bb694508be62,2016-07-28 14:30:00.000000 UTC,2016-07-28 14:45:00.000000 UTC,240,0.7,17031081700,17031081800,8,8,5.5,0.0,0.0,1.0,6.5,Cash,Chicago Medallion Management,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
aa07098a2076364f71068823e806624410a22bcc,3cb4a7500301b873a7271517f8c5d0ae3e252f0d663e1e26b3964aeb380db96366dfdd44916dfa677607ecea844a8678f7b05c9b3f293a417a53354e3898c037,2017-12-23 02:45:00.000000 UTC,2017-12-23 03:00:00.000000 UTC,360,1.0,17031081700,17031081800,8,8,6.25,0.0,0.0,1.5,7.75,Credit Card,Choice Taxi Association,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
751d5dbeeb5212ddad1c4c9b40cb151e9ad11e4b,e8b30fe3cdcf458994b6943ba607e06f31b92202cab6b738f759f564007e1381a6cc1e7da2f48c2b0ced5c9dddbdf795c762884b2f0ac46f11406772d87f1ca0,2017-03-11 22:00:00.000000 UTC,2017-03-11 22:00:00.000000 UTC,300,0.7,17031081700,17031081800,8,8,5.5,0.0,0.0,1.0,6.5,Cash,Sun Taxi,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
19b7531c7a568b6ff4ec2a5aa0ed47837d710919,31d18c12a75eaeb647e36a502a0c3e548fe4e08ed6f7f46a19c5aa1323e963e9d5d6277727d4a41f4f15077fb84bac332fd855f62f0f4013d1853e4f061b4d6a,2017-11-03 23:15:00.000000 UTC,2017-11-03 23:15:00.000000 UTC,313,0.5,17031081700,17031081800,8,8,5.25,0.0,,0.0,5.25,Cash,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
590e0982ad71dc92e39196aab7b34607fbf4c562,e82b600c080cf471872971b9ff58fe434b4beced4d3d020051ca29dee51bbc5af9ec284a3f7a866c199ae8908eebebb94d33bf22217e44030ed39bd7caaa8013,2014-08-31 01:00:00.000000 UTC,2014-08-31 01:00:00.000000 UTC,322,0.8,17031081700,17031081800,8,8,5.25,1.0,,1.0,7.25,Credit Card,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
f25634a08c2eb486fb69b11d0bb24e9de11d43d4,d997a0d4cab61cd52db2c82c78aba9a10d73bf469ff4002ceef3d85bdb629d638cbe6a8abfc6bbf6f4ad9aa0df0ff85de753094dda381afe2d4b6ab7bbe6d20e,2018-10-26 17:00:00.000000 UTC,2018-10-26 17:00:00.000000 UTC,480,0.6,17031081700,17031081800,8,8,6.0,3.0,0.0,2.0,11.5,Credit Card,Sun Taxi,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
876036ade79674b04ec6b79f45fbec64a3c08324,d5606e39aadb36a16739062a2d6fe7f388118af055199eb730ada625ae6f43bf05485b6d665f6484228988706604c9a1afdf13053edb531551ef25bcc57abbd5,2013-10-06 02:45:00.000000 UTC,2013-10-06 02:45:00.000000 UTC,120,0.0,17031081700,17031081800,8,8,4.25,0.0,0.0,2.0,6.25,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
59402e9ac201a23dfa1189944aa0bcbcb12c0a0d,a42edac48945c9dab13540adee09290f11b123a513580f25cf93315d4743d82b72ecb6468291669c8992eefa751c9d18d5e8979742d0988c19b2b26599be3a04,2018-01-16 17:30:00.000000 UTC,2018-01-16 17:30:00.000000 UTC,180,0.4,17031081700,17031081800,8,8,4.5,3.0,0.0,0.0,7.5,Credit Card,KOAM Taxi Association,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0516cd1afdfc08d9d9b95a7042a05aff79cee32b,a9c03c904e899fd10c47c237b5352239f5ce6e181227e7c7f05ca46ca6e70615920136d3cf17daef337425588ffb3e577139cd3c19ebaff20292cd7dd9ed4f19,2018-01-26 22:15:00.000000 UTC,2018-01-26 22:15:00.000000 UTC,120,0.4,17031081700,17031081800,8,8,4.25,0.0,0.0,2.0,6.25,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
f90ffeab1385d78b19b1448704490b3ab3d2fbc4,1affa7361d87ad31e0be8b016dd8e86d3c43e4e1d9ced961f3cecce4226c0d285d6ccae7a3f34db21a7ec3a501fb3d23a2f4fa76faf7ffb245bb711dafb319a0,2014-09-17 15:15:00.000000 UTC,2014-09-17 15:30:00.000000 UTC,1380,0.1,17031081700,17031081800,8,8,12.65,2.0,0.0,0.0,14.65,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
d77ac2a4cccfe02984521ae2857b1de46dec4607,f19677875bae72f431e9e35abbf3fd29aedd79e11f2f04812f96ae4f7cc4cd260e4902a8d3a03ffff9c4ecbb3db67e51070e5097c1125c0c6c67d42a743b4b35,2014-07-31 20:30:00.000000 UTC,2014-07-31 20:45:00.000000 UTC,480,1.0,17031081600,17031081800,8,8,6.85,0.0,0.0,1.0,7.85,Cash,,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
35be9eb1be2c0b59b7b5e558965150965adba8d9,ada14d22a0c2f8c7fe79140611a8e76602acdd8b4482821a60b5449c0b1c9f0eed0ab62794a7418e15af813bed26fc9601a319475606f0d0d86353551e805f4a,2016-05-20 17:15:00.000000 UTC,2016-05-20 17:30:00.000000 UTC,368,0.5,17031081600,17031081800,8,8,5.5,0.0,,1.5,7.0,Cash,Flash Cab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
ce9d1969c20b565418d7119d101a5546c6323567,531aa6117a60c3ee69b0704e1c236666008ee786fe373510a71366c06beac8c3eb05465996a0fbf2bc9e7a0ff19d96ff121a4b2ee3b1a1053bdd26f13017fc04,2016-08-03 20:45:00.000000 UTC,2016-08-03 21:00:00.000000 UTC,420,1.1,17031081600,17031081800,8,8,6.25,0.0,0.0,0.0,6.25,Cash,Globe Taxi,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
f627db06be1bc5dae198d1a1219d9a619644d569,814ac18b3c622f620130fa2538bacdb1f27cf16f624bc09126838aae12c9c168f47da18674c7845ed35514c4c202013092e8b7d7427be42378a05c8650ec4999,2017-11-11 00:30:00.000000 UTC,2017-11-11 00:45:00.000000 UTC,320,1.2,17031081600,17031081800,8,8,6.25,0.0,0.0,0.0,6.25,Cash,Chicago Carriage Cab Corp,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
b653dec85d67a79871a6a3108e5867e57d650b89,f107c924d821a766a7a9859f6167c9d24da5292d186b733f781163852a32817a5ebf3cd784683872195cb229b8faab20bd30109ec39265c2f38a9d56b86df42c,2016-05-05 18:45:00.000000 UTC,2016-05-05 18:45:00.000000 UTC,480,0.8,17031081600,17031081800,8,8,6.75,0.5,0.0,0.0,7.25,Credit Card,Taxi Affiliation Services,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
818d31bb57bd1bcd76fdb68e5518ffd702435e2a,0d5f3bdf54e90ad46c22fed641733f82e58f447b9beed32085c4828a0524944be7d28bcd0227c595e091a2002a1d51d79d9e6d2791557ae4f173a68679260138,2014-11-06 21:45:00.000000 UTC,2014-11-06 21:45:00.000000 UTC,294,0.8,17031081600,17031081800,8,8,5.25,2.0,,1.0,8.25,Credit Card,Yellow Cab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
89080d5ae987fa7a71084199353b0a8ccde4da48,126cbac0487058d6a98a9ecde66eb5de9d3041171cc58788d4b6123e55f7bebded4d8883c0c1814eef9952a13e871601b6dbeb11e05c3683d76c9d1390e0a538,2014-05-19 20:00:00.000000 UTC,2014-05-19 20:00:00.000000 UTC,420,0.7,17031081600,17031081800,8,8,5.45,0.0,0.0,2.0,7.45,Cash,Taxi Affiliation Services,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
d57374209f9c65ee63931f3b024747a66f905ad1,ba106251fbb2b52177138ccbb8a1327a83c89470c240b28ff5e7fd69d037ce3364471fc062081a86123b811d24829cbc77424e33c83209fe00964b59eed1061a,2018-05-18 10:45:00.000000 UTC,2018-05-18 10:45:00.000000 UTC,360,0.6,17031081600,17031081800,8,8,5.25,0.0,0.0,0.0,5.25,Cash,Taxi Affiliation Services,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
528527292fe32b34e3eec49c434b3c8fce2a5917,ee97564f06fa3d9f3b91c737e2fba31d61078abc92c685fd46e01411eed365385d2501851102c85600eb64b51293ec0c778005379297e739e56ea79efc83f3f8,2017-09-09 12:45:00.000000 UTC,2017-09-09 12:45:00.000000 UTC,236,0.56,17031081600,17031081800,8,8,5.0,0.0,0.0,0.0,5.0,Cash,Sun Taxi,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
acc8657b8c3d084d62e25dccf3d3b282ef5948e1,4cd4a54e0f8a6c8430eadecaa39a991135644d861b33b569160b5a1fed0e260109152fce2683bc26e37e01672804438a28f6d8ae3db661337fec405c12ec5186,2016-07-06 21:30:00.000000 UTC,2016-07-06 21:30:00.000000 UTC,180,0.0,17031081500,17031081800,8,8,5.0,0.0,0.0,0.0,5.0,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
fa074bd804059b0384897cc4c4a3233b9e003f04,111ced8a81014a3a549105d512397282b1a96f487a65c18bdb731702cb552728de1e410bdcd8a181f8b344d524a39e579fb1b62bd1876e0164a0a98814344c8e,2014-03-28 12:15:00.000000 UTC,2014-03-28 12:15:00.000000 UTC,300,0.0,17031081500,17031081800,8,8,5.05,0.0,0.0,0.0,5.05,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
48f865aa99f4aa8300e35ed19c7bff9317b6f01d,ae8435201d63b676fff3bcd0d63c45e0f88e32240e0c5c9915a788a3aaad250da447aae88185ebb5f50faefcfadb206d5115a8dccd16053281f34c7774a39ad3,2013-05-05 18:00:00.000000 UTC,2013-05-05 18:00:00.000000 UTC,180,0.8,17031081500,17031081800,8,8,4.84,1.0,0.0,1.0,6.84,Credit Card,,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
a02902bb7288738b2efa827b5da3c648aa5a7d9f,12459cd7e30dbaeb112b2c7d038e650d7417044e7909dfa4b01a4a47855ab667f3b81015e536ba1ec4f9deaff1fef32dff245cd342a43b9a7f2c445ad32cd5e3,2018-10-16 08:45:00.000000 UTC,2018-10-16 09:00:00.000000 UTC,480,0.0,17031081500,17031081800,8,8,6.5,0.0,0.0,0.0,6.5,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
8a2032425142acb1a4858559bd3595ebf814aa00,3f2358a8d351775f8bf7a36a6c86f8bbb49a2ea1b2162a90ebebbd0948e88fdf5a24b37c5d599f5d415628430d2739edba6aa4947388ba0774754f55ca541806,2019-05-31 18:45:00.000000 UTC,2019-05-31 18:45:00.000000 UTC,342,0.74,17031081500,17031081800,8,8,5.5,2.0,0.0,0.0,8.0,Credit Card,Flash Cab,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
529da1e07db27cc9a8901a047d8e0f6616b5bcf5,66f133799b2aa4c5108142a1187b3a09ae6d0be870704a6946a2675bf36a2fbe0a5ef0a518b200a427acfbdf73e6f4ece9d71405d9d0e464d898d9ae3155efc6,2013-04-21 14:30:00.000000 UTC,2013-04-21 14:45:00.000000 UTC,300,0.4,17031081500,17031081800,8,8,5.05,0.0,0.0,0.0,5.05,Cash,,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
9c784527909cab1c1a5fd7a4b9efb6ab619559fd,73671d8d04e67d4eabdbbab93357ea36c3aa7afd6e6a2881cf21f258b52f43882fc07437fedb05acc79f872e8592d804fcb992f289567500f15606511eb70745,2019-11-30 11:30:00.000000 UTC,2019-11-30 11:30:00.000000 UTC,420,0.0,17031081500,17031081800,8,8,6.75,0.0,0.0,1.5,8.25,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4ef4eeff08e0e33f3cdccf725989d7c371ba9239,ca5920139b55a06078d1029eedca243d36929ffa7c55c96e3290000e2f1659329c040641655387efb36f34d587dd2b65fb0149638511ec2ee34127a62f9a9fbc,2014-06-10 19:45:00.000000 UTC,2014-06-10 19:45:00.000000 UTC,540,0.8,17031081500,17031081800,8,8,6.45,0.0,0.0,1.0,7.45,Cash,,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
88abbe7eb3083b5eeb27a1b49bcf95f7ab3aa2b8,47050de96192003df05e2cfa24872adc4c174e95a5dac3f11023446dba09f61c853219af5ce8286dc1b0868b530abcdd9530d1f1bdbde2fd8660a3eefa9c4ae2,2015-03-21 19:30:00.000000 UTC,2015-03-21 19:30:00.000000 UTC,360,0.0,17031081500,17031081800,8,8,5.25,2.0,0.0,1.0,8.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
64eafadb1470654a4c49e10adcb38dc518f65d22,af93d8d1c81d27e07ab0ae0be108ae45ac6eed6df5a46656ed47372addbee23008faae7c8ea3f8c773edffa4e3b79eb0150494de4df3a6e76c9e529c6c3ff927,2015-09-30 11:00:00.000000 UTC,2015-09-30 11:00:00.000000 UTC,274,0.6,17031081500,17031081800,8,8,5.05,0.0,,0.0,5.05,Cash,Yellow Cab,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4abc86b5a64f6998679e77d32384cf4cdae33ab8,10de24ea25b5dc76523f2c31b6b925d8c126aeab0ce86913f206a4a7293b0c4ff3be424fc822e58fd2a962594496eaa50fdec50fd13956bdf6ee4a914a5ffad6,2019-03-14 16:45:00.000000 UTC,2019-03-14 16:45:00.000000 UTC,348,0.69,17031081500,17031081800,8,8,5.75,2.0,0.0,0.0,8.25,Credit Card,City Service,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
21e89113026e057b93e089f1731ed77dbadf2c97,dc243d47dd626c004e7bf7ab6cb62959fd6e46c7e566d32730b1e09491da63021ca0d06ccf8617d7aadd7ff7c8ff8d3567cb07afacaf9c8bc208c60b8304481e,2014-07-18 23:00:00.000000 UTC,2014-07-18 23:00:00.000000 UTC,0,0.1,17031081800,17031081800,8,8,3.45,0.0,0.0,1.0,4.45,Cash,Top Cab Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
21ad31ff2b646c9f6cf029a60dad7fd48723f674,ef23b73f02a7f6a92cad3cf74588a06705d22c76225f46886002885b10470c3d6b475c4c45750a962528b8e221bf4642891f6406f112ccde3deb975b254ef377,2015-06-19 19:45:00.000000 UTC,2015-06-19 19:45:00.000000 UTC,180,0.2,17031081800,17031081800,8,8,4.25,0.0,0.0,2.0,6.25,Cash,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
c235c35edb87c94f2b9fb6bca627caee0131351d,10aa43d49c5397e60ee5b9498ae41d927953ce38f1a7617693145abf2008a94ae823d7da2027cf0d662431984f9310fa6c00f270dee7c024e43335c5a2b6510e,2013-06-19 06:30:00.000000 UTC,2013-06-19 06:30:00.000000 UTC,240,0.6,17031081800,17031081800,8,8,4.84,0.0,0.0,0.0,4.84,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
035173667f4b97a140358f0caf350a5d39920c7f,8e7bc3f66f8ce2c496e560d9d79d6851f1a2d7e6f8a88ae2db2dc0be6eb423071c85816494628dbc7281d842b00774db9c0114d8fe56955ec62ec74dfd97fd38,2018-08-14 16:30:00.000000 UTC,2018-08-14 16:30:00.000000 UTC,0,0.0,17031081800,17031081800,8,8,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
db5a7e693c128cbd2a1519d3de1d3de73aab42bc,17115662c9dd034ea6956fc43b9be4653b7ada5ee065826939b5cf26dc744009b66ebab4b2349a9d0f1816362825e38bce366557ab71e10a8553a355a3ee549b,2015-07-28 19:30:00.000000 UTC,2015-07-29 00:00:00.000000 UTC,16080,0.9,17031081800,17031081800,8,8,5.25,3.0,0.0,1.0,9.25,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
fbe868ea164f75fccd1f6198284eba7e2f119755,57344e0b6b8cc89a5abce306b769bb8f03f70bf4635656a35051a74531380061d2bd572a0978fe5e05aa554b69b090bfc5d48592c5245ff5f7d73d96d0a6f694,2013-05-05 05:00:00.000000 UTC,2013-05-05 05:00:00.000000 UTC,0,0.0,17031081800,17031081800,8,8,3.25,1.0,0.0,3.0,7.25,Credit Card,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
bac2c881cc4fb9234478a228c9396099f7374aec,cb79e038fd71a22b59d4913c2b84ccd9c9d8431ab33ba358cb9a26f3bbaefd19e20d40c395037b9d947fab42c9dc9fed9a85449ea85b14a0d790cd215ae523ac,2014-11-05 16:00:00.000000 UTC,2014-11-05 16:00:00.000000 UTC,4,0.0,17031081800,17031081800,8,8,3.25,0.0,,0.0,3.25,Cash,Yellow Cab,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0eac141b3b1e24544ce6084418a71356e6845e4d,f7684402b7b01a62af891e65189e28fb61890f2ef5922b1d3d411329c1c7052673b1f781dda89f2fdcfa99aac10a3e65075093505297afef46c96a138bd3e502,2013-06-14 15:00:00.000000 UTC,2013-06-14 15:00:00.000000 UTC,0,0.0,17031081800,17031081800,8,8,3.25,0.0,0.0,0.0,3.25,Cash,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
5c99f11e7b744ab1814fb8ac3d6c388b3972b1b3,ec9365ed1483ab537c2fc1c146b84bf4a1f6cea82cc3203ef5c2500e625c33a895840123f41f35c14ee888515b25108712bd237c7bb448bad601107b3da668ab,2017-07-12 11:00:00.000000 UTC,2017-07-12 11:00:00.000000 UTC,300,0.5,17031081800,17031081800,8,8,5.25,0.0,0.0,0.0,5.25,Cash,Northwest Management LLC,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
a09a0e2b17d99d03b011ba6c8e1e8948c372412b,adb1cb74113851b651b474182fbe95a9663783779db8cca0fdc3ff7ac82cc8fe5d864b7f86a995c64e405fa6c89cd87d00b458108ebe0c62bc23c4c79e61da46,2020-02-09 02:30:00.000000 UTC,2020-02-09 03:00:00.000000 UTC,1836,10.06,17031081800,17031081800,8,8,29.25,0.0,0.0,2.0,31.25,Cash,Flash Cab,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0726f56707032c760ef3c48b8012ffdcaf76a161,1b7aef0344f45914e7942efad05553934fe222c880a1cb19de79fbf7c4c42213cb82f74d26f02a4ef8f42bdba220392fef9e31be732048be89111a59fedafbf4,2015-07-28 13:00:00.000000 UTC,2015-07-28 13:00:00.000000 UTC,240,0.0,17031081800,17031081800,8,8,4.85,4.0,0.0,0.0,8.85,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
a41a3a85673d66b42f5ad48a5a5146759838bdb4,d06d9962fe86645dd59a7dce41cf27734b23dc62974283b0b4807105c3f6d7da87d597871dd760095b127168e9a2f61bfc2bcf1caf52feadd1b5f26e778a1780,2017-12-22 17:00:00.000000 UTC,2017-12-22 17:00:00.000000 UTC,2,0.0,17031081800,17031081800,8,8,3.25,0.0,,0.0,3.25,Cash,Flash Cab,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
ed57e7e9a2bbebf1c9513d45af954db486cbdb22,efce437d4bc2a79b12ac131e37789da8fe5e53f37d12c205d6beed3f20ff20126bf94a53a209b4e893fe8805f3ceab5ad0430f095400d88dd8c1ef247f78d782,2014-02-15 17:15:00.000000 UTC,2014-02-15 17:30:00.000000 UTC,240,0.06,17031081800,17031081800,8,8,4.85,1.17,0.0,1.0,7.02,Credit Card,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
cd41647d3eb75be4a44e73b0b0f9623b63a4f73c,473c164e34e4ce1f5df4c7ada1478d8b9d27b10737351c449aff8ce2c536e13014649733b6060f305136a7dcada88b37daf74fbf26246cb05d6661f2327655eb,2014-04-10 14:45:00.000000 UTC,2014-04-10 15:00:00.000000 UTC,480,1.1,17031081401,17031081800,8,8,6.25,0.0,0.0,0.0,6.25,Cash,Dispatch Taxi Affiliation,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
d08f5637c97b448fcd9f4ed0ea79a6d88b59ee86,2e275c8a3a332fc30d597b01502fdd0b0dda530836385b0217672e7977adf10b297a6be0cc907b3132393806a4634e4ca7788b5cc250dc4dc430768e8fa14370,2013-04-04 10:45:00.000000 UTC,2013-04-04 11:00:00.000000 UTC,420,0.0,17031081401,17031081800,8,8,6.05,3.0,0.0,0.0,9.05,Credit Card,Taxi Affiliation Services,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
b1b6d1ddee6fbef6af165aea7e30372412c7e9e6,374229c4ee28ffaedf408cd86a4d7013a1b34e9c400165e3939bd2f0adbd8b7456f2d8a82275c3cefd167ad7937b8a978030794b733141000e18126c176daa80,2020-01-06 12:45:00.000000 UTC,2020-01-06 13:00:00.000000 UTC,354,1.0,17031081401,17031081800,8,8,6.25,2.0,0.0,0.0,8.75,Credit Card,Setare Inc,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
832b54db7e7613b287f109fbbb0ab7eb0e3d6737,8db2cff2e5d2e3703f612ee4188053f9cfc620a0861b577f4a98460dc0fd9d419a1824188d37bedf3c8f97943fb051acaf9d645e30e56c90c45a966311b17b66,2023-05-05 15:15:00.000000 UTC,2023-05-05 15:15:00.000000 UTC,623,1.34,17031081401,17031081800,8,8,7.75,0.0,0.0,0.0,7.75,Prcard,Flash Cab,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
